id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.27917E+18,1.27917E+18,1.59381E+12,7/3/2020,17:36:13,-400,2863488598,hamiltonmusical,Hamilton,,"We all know that #BroadwayWillBeBack, but until then, people who work in theaters across the nation need the support of our government. Visit  http://bitly.com/FPUC-ContactYourSenator … to find out how to contact your senator. #TheGreatBrightWay (Credit: Created by a Fan) pic.twitter.com/AWaBMAdt45",en,[],['http://bitly.com/FPUC-ContactYourSenator'],['https://pbs.twimg.com/media/EcCDroRWoAAuOTh.jpg'],88,8694,31662,"['#broadwaywillbeback', '#thegreatbrightway']",[],https://twitter.com/HamiltonMusical/status/1279167086972059649,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27915E+18,1.27915E+18,1.59381E+12,7/3/2020,16:31:38,-400,2863488598,hamiltonmusical,Hamilton,,#Hamilkids https://twitter.com/AnnGarvinB/status/1279148262008729602 …,und,[],['https://twitter.com/AnnGarvinB/status/1279148262008729602'],[],20,81,2751,['#hamilkids'],[],https://twitter.com/HamiltonMusical/status/1279150832831934465,FALSE,https://twitter.com/AnnGarvinB/status/1279148262008729602,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27914E+18,1.27914E+18,1.59381E+12,7/3/2020,16:00:19,-400,2863488598,hamiltonmusical,Hamilton,,3 hours till showtime! You know what that means... it's time to walk the red carpet in your #Hamilfilm attire with these @Zoom_us backgrounds! pic.twitter.com/udbwJXQJ31,en,['zoom_us'],[],"['https://pbs.twimg.com/media/EcBtEp0XYAwmrJn.jpg', 'https://pbs.twimg.com/media/EcBtEp0X0AEGi1F.jpg']",83,455,7271,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279142949469683712,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '522701657', 'username': 'zoom_us'}]",,,,
1.27913E+18,1.27913E+18,1.5938E+12,7/3/2020,15:00:49,-400,2863488598,hamiltonmusical,Hamilton,,"Supporting #BlackLivesMatter can come in many different forms. Here are non-monetary ways to support Black woman-owned businesses, even on the days you can not #buyfromablackwoman: https://twitter.com/BFABWInfo/status/1277334886806847489 …",en,[],['https://twitter.com/BFABWInfo/status/1277334886806847489'],[],17,386,2261,"['#blacklivesmatter', '#buyfromablackwoman']",[],https://twitter.com/HamiltonMusical/status/1279127975670276096,FALSE,https://twitter.com/BFABWInfo/status/1277334886806847489,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27911E+18,1.27911E+18,1.5938E+12,7/3/2020,14:04:15,-400,2863488598,hamiltonmusical,Hamilton,, https://twitter.com/shondarhimes/status/1279082727006855168 … pic.twitter.com/0EuinHrc9w,und,[],['https://twitter.com/shondarhimes/status/1279082727006855168'],[],14,199,4368,[],[],https://twitter.com/HamiltonMusical/status/1279113741204893697,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:27:02,-400,2863488598,hamiltonmusical,Hamilton,,Jonathan Groff is King George III. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/P2PtE4sScQ,en,['joshlehrerphoto'],[],[],58,417,5572,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104376607592448,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:27:02,-400,2863488598,hamiltonmusical,Hamilton,,.@OakSmash is James Madison. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/YCfZTC0LXa,en,"['oaksmash', 'joshlehrerphoto']",[],[],18,205,4139,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104374556577793,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '2821147448', 'username': 'OakSmash'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:27:01,-400,2863488598,hamiltonmusical,Hamilton,,.@DaveedDiggs is Thomas Jefferson. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/U10GspTEAz,en,"['daveeddiggs', 'joshlehrerphoto']",[],[],10,173,2180,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104373096882177,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '62606201', 'username': 'DaveedDiggs'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:27:01,-400,2863488598,hamiltonmusical,Hamilton,,.@ChrisisSingin is George Washington. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/MhiEr4Aq1V,en,"['chrisissingin', 'joshlehrerphoto']",[],[],16,171,2746,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104370584555521,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '103686030', 'username': 'ChrisisSingin'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:27:00,-400,2863488598,hamiltonmusical,Hamilton,,.@JasCephasJones is Maria Reynolds. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/XEQR7sHonw,en,"['jascephasjones', 'joshlehrerphoto']",[],[],7,104,1757,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104368420290563,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '3321671932', 'username': 'JasCephasJones'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:27:00,-400,2863488598,hamiltonmusical,Hamilton,,.@LeslieOdomJr is Aaron Burr. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/Uzv3zfsvLA,en,"['leslieodomjr', 'joshlehrerphoto']",[],[],11,141,2171,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104366717415429,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '476907667', 'username': 'leslieodomjr'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:26:59,-400,2863488598,hamiltonmusical,Hamilton,,.@ReneeGoldsberry is Angelica Schuyler. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/SM98Ge5SYS,en,"['reneegoldsberry', 'joshlehrerphoto']",[],[],8,143,2197,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104364565725186,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '163724029', 'username': 'ReneeGoldsberry'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:26:59,-400,2863488598,hamiltonmusical,Hamilton,,.@ARamosofficial is Philip Hamilton. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/Z3V5hEggmg,en,"['aramosofficial', 'joshlehrerphoto']",[],[],6,118,1856,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104362317598722,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '3376066540', 'username': 'ARamosofficial'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:26:58,-400,2863488598,hamiltonmusical,Hamilton,,.@PhillipaSoo is Eliza Hamilton. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/l7sH9gYnN2,en,"['phillipasoo', 'joshlehrerphoto']",[],[],8,176,2270,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104360891514882,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '93121635', 'username': 'Phillipasoo'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:26:58,-400,2863488598,hamiltonmusical,Hamilton,,.@Lin_Manuel is Alexander Hamilton. #Hamilfilm (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”) pic.twitter.com/aGBxZmKs44,en,"['lin_manuel', 'joshlehrerphoto']",[],[],9,190,2545,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104359159279616,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '79923701', 'username': 'Lin_Manuel'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.2791E+18,1.2791E+18,1.5938E+12,7/3/2020,13:26:58,-400,2863488598,hamiltonmusical,Hamilton,,"Ladies and gentlemen, the principal cast of #Hamilfilm! Now on @DisneyPlus. 👇🏾 (📸: @JoshLehrerPhoto from “Hamilton: Portraits of the Revolution”)",en,"['disneyplus', 'joshlehrerphoto']",[],[],66,949,10034,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279104358085427200,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '985916593065476096', 'username': 'disneyplus'}, {'user_id': '31588515', 'username': 'JoshLehrerPhoto'}]",,,,
1.27909E+18,1.27909E+18,1.59379E+12,7/3/2020,12:27:10,-400,2863488598,hamiltonmusical,Hamilton,,#Hamilkids https://twitter.com/sararunsthecape/status/1279085853709602816 …,und,[],['https://twitter.com/sararunsthecape/status/1279085853709602816'],[],11,75,2397,['#hamilkids'],[],https://twitter.com/HamiltonMusical/status/1279089308910092290,FALSE,https://twitter.com/sararunsthecape/status/1279085853709602816,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27908E+18,1.27908E+18,1.59379E+12,7/3/2020,12:00:19,-400,2863488598,hamiltonmusical,Hamilton,,Holiday weekend ✅ https://twitter.com/revolless/status/1279076749184286720 …,en,[],['https://twitter.com/revolless/status/1279076749184286720'],[],39,492,6797,[],[],https://twitter.com/HamiltonMusical/status/1279082554428141568,FALSE,https://twitter.com/revolless/status/1279076749184286720,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27908E+18,1.27908E+18,1.59379E+12,7/3/2020,11:46:12,-400,2863488598,hamiltonmusical,Hamilton,,"Let's go! Our own @Achapphawk, swing in the original Broadway cast of #Hamilton, is taking over our Snapchat story today! #Hamilfilm pic.twitter.com/lc15NHmK5W",en,['achapphawk'],[],['https://pbs.twimg.com/media/EcAza-2XQAATKbG.jpg'],14,36,1210,"['#hamilton', '#hamilfilm']",[],https://twitter.com/HamiltonMusical/status/1279078998903906304,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '30979405', 'username': 'Achapphawk'}]",,,,
1.27906E+18,1.27904E+18,1.59379E+12,7/3/2020,10:24:57,-400,2863488598,hamiltonmusical,Hamilton,,good. times. pic.twitter.com/1lrCxxa12O,en,"['lacketylac', 'jimmyfallon', 'lin_manuel', 'phillipasoo', 'sarabareilles']",[],[],36,165,3162,[],[],https://twitter.com/HamiltonMusical/status/1279058552548663296,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '2753494578', 'username': 'LacketyLac'}, {'user_id': '15485441', 'username': 'jimmyfallon'}, {'user_id': '79923701', 'username': 'Lin_Manuel'}, {'user_id': '93121635', 'username': 'Phillipasoo'}, {'user_id': '6211972', 'username': 'SaraBareilles'}]",,,,
1.27904E+18,1.27904E+18,1.59378E+12,7/3/2020,9:03:20,-400,2863488598,hamiltonmusical,Hamilton,,"Hear ye, hear ye! The original Broadway cast's Samuel Seabury is taking over our Instagram Story today. Follow along to see how @ThayneJasperson is celebrating the release of #Hamilfilm! pic.twitter.com/HQYv3QytTC",en,['thaynejasperson'],[],['https://pbs.twimg.com/media/EcAOQC_WAAEAt24.jpg'],27,111,3087,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279038011796271106,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '82562828', 'username': 'thaynejasperson'}]",,,,
1.27904E+18,1.27904E+18,1.59378E+12,7/3/2020,9:00:43,-400,2863488598,hamiltonmusical,Hamilton,,Wait for it... https://twitter.com/SaraKellar/status/1279022531752624128 …,en,[],['https://twitter.com/SaraKellar/status/1279022531752624128'],[],66,256,6321,[],[],https://twitter.com/HamiltonMusical/status/1279037355601641473,FALSE,https://twitter.com/SaraKellar/status/1279022531752624128,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27901E+18,1.27901E+18,1.59377E+12,7/3/2020,6:53:54,-400,2863488598,hamiltonmusical,Hamilton,,Who is just finishing their first viewing of the day? 💁🏽‍♀️ #Hamilfilm,en,[],[],[],2021,1959,36534,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279005440056197120,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.279E+18,1.279E+18,1.59377E+12,7/3/2020,6:50:33,-400,2863488598,hamiltonmusical,Hamilton,,Can I show you what I’m proudest of... #Hamilfilm https://twitter.com/ThatEricAlper/status/1279000856973672448 …,en,[],['https://twitter.com/ThatEricAlper/status/1279000856973672448'],[],165,2204,22422,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1279004597647015937,FALSE,https://twitter.com/ThatEricAlper/status/1279000856973672448,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27895E+18,1.27895E+18,1.59376E+12,7/3/2020,3:01:57,-400,2863488598,hamiltonmusical,Hamilton,,It's officially midnight on the west coast... #TheLivingRoomWhereItHappens #Hamilfilm pic.twitter.com/irbaiFEVx8,en,[],[],[],693,5080,34952,"['#thelivingroomwhereithappens', '#hamilfilm']",[],https://twitter.com/HamiltonMusical/status/1278947068497682432,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27887E+18,1.27884E+18,1.59374E+12,7/2/2020,21:47:23,-400,2863488598,hamiltonmusical,Hamilton,,Wouldn’t be the same without you!,en,['iainlovetheatre'],[],[],0,0,59,[],[],https://twitter.com/HamiltonMusical/status/1278867906756042752,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '16472657', 'username': 'IainLoveTheatre'}]",,,,
1.27886E+18,1.27886E+18,1.59374E+12,7/2/2020,21:34:02,-400,2863488598,hamiltonmusical,Hamilton,,When you see this ensemble... 🤯 #Hamileve #Hamilfilm https://twitter.com/ArianaDeBose/status/1278669824785293313 …,en,[],['https://twitter.com/ArianaDeBose/status/1278669824785293313'],[],19,88,2623,"['#hamileve', '#hamilfilm']",[],https://twitter.com/HamiltonMusical/status/1278864546820755457,FALSE,https://twitter.com/ArianaDeBose/status/1278669824785293313,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27886E+18,1.27886E+18,1.59374E+12,7/2/2020,21:04:00,-400,2863488598,hamiltonmusical,Hamilton,,Which lyric are you most excited to belt out while watching #Hamilfilm on @DisneyPlus? 👇🏾,en,['disneyplus'],[],[],3773,604,16031,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278856986554019840,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '985916593065476096', 'username': 'disneyplus'}]",,,,
1.27884E+18,1.27884E+18,1.59373E+12,7/2/2020,20:03:00,-400,2863488598,hamiltonmusical,Hamilton,,Got your ticket to our #Hamilfilm viewing party? Now you do! Print it out below and make sure to visit the QR code to join in the action tomorrow night on Twitter! pic.twitter.com/SLA6RngPyc,en,[],[],['https://pbs.twimg.com/media/Eb9Q3VqXsAMh0g9.jpg'],123,1266,8350,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278841635510669314,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27882E+18,1.27882E+18,1.59373E+12,7/2/2020,18:38:37,-400,2863488598,hamiltonmusical,Hamilton,,#Hamilfilm pic.twitter.com/8HdMWMBQo5,und,[],[],[],14,75,1511,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278820399074197510,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27882E+18,1.27882E+18,1.59373E+12,7/2/2020,18:38:35,-400,2863488598,hamiltonmusical,Hamilton,,#Hamilfilm pic.twitter.com/bplAN1Bp0i,und,[],[],[],26,261,2549,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278820393906774019,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27882E+18,1.27882E+18,1.59373E+12,7/2/2020,18:38:18,-400,2863488598,hamiltonmusical,Hamilton,,#Hamilfilm pic.twitter.com/ovKdrgHtrP,und,[],[],[],11,116,1372,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278820319382380544,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27882E+18,1.27882E+18,1.59373E+12,7/2/2020,18:37:47,-400,2863488598,hamiltonmusical,Hamilton,,#Hamilfilm pic.twitter.com/SOJIl9keSF,und,[],[],[],4,49,933,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278820189468004360,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27882E+18,1.27882E+18,1.59373E+12,7/2/2020,18:37:17,-400,2863488598,hamiltonmusical,Hamilton,,#Hamilfilm pic.twitter.com/heYsqyKHdE,und,[],[],[],2,41,922,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278820066491056129,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27882E+18,1.27882E+18,1.59373E+12,7/2/2020,18:37:17,-400,2863488598,hamiltonmusical,Hamilton,,#Hamilfilm pic.twitter.com/DC0UpIc3cg,und,[],[],[],1,53,1108,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278820063840210944,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27882E+18,1.27882E+18,1.59373E+12,7/2/2020,18:37:16,-400,2863488598,hamiltonmusical,Hamilton,,"A thread of #Hamilfilm gifs? You got it. 👇🏾 Search ""Hamilfilm"" to use them in your own tweets!",en,[],[],[],299,842,9818,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278820061797666823,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.2788E+18,1.2788E+18,1.59373E+12,7/2/2020,17:26:34,-400,2863488598,hamiltonmusical,Hamilton,,We must put an end to the senseless acts of violence against the Black community. Find ways to support and donate to @ColorofChange at  http://untiljusticeisreal.com . Change is coming. #BlackLivesMatter https://twitter.com/ColorOfChange/status/1274496000758079488 …,en,['colorofchange'],"['http://untiljusticeisreal.com', 'https://twitter.com/ColorOfChange/status/1274496000758079488']",[],18,549,4184,['#blacklivesmatter'],[],https://twitter.com/HamiltonMusical/status/1278802268796661760,FALSE,https://twitter.com/ColorOfChange/status/1274496000758079488,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '27793335', 'username': 'ColorOfChange'}]",,,,
1.27879E+18,1.27879E+18,1.59372E+12,7/2/2020,16:39:52,-400,2863488598,hamiltonmusical,Hamilton,,"You arranged the menu, the venue, the seating! Here are some fan-inspired dishes for #TheLivingRoomWhereItHappens tomorrow! #Hamilfilm pic.twitter.com/ZR8as19ekz",en,[],[],['https://pbs.twimg.com/media/Eb8tDyvU8AEfMoC.jpg'],197,1505,12249,"['#thelivingroomwhereithappens', '#hamilfilm']",[],https://twitter.com/HamiltonMusical/status/1278790517015404561,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27877E+18,1.27877E+18,1.59372E+12,7/2/2020,15:00:00,-400,2863488598,hamiltonmusical,Hamilton,,What a ride! Throwing it back to the original cast of @HamiltonMusical at the #TonyAwards in honor of the #Hamilfilm release on July 3! 🤩 #Ham4Tonys pic.twitter.com/L1AyT98gQ9,en,['hamiltonmusical'],[],[],19,296,3167,"['#tonyawards', '#hamilfilm', '#ham4tonys']",[],https://twitter.com/HamiltonMusical/status/1278765384217137152,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27873E+18,1.27873E+18,1.59371E+12,7/2/2020,12:47:57,-400,2863488598,hamiltonmusical,Hamilton,,Y'all know Hamlet is coming to @DisneyPlus tomorrow? 😂 #Hamilfilm #YayHamlet #TBT https://twitter.com/Lin_Manuel/status/568243453206913024 …,en,['disneyplus'],['https://twitter.com/Lin_Manuel/status/568243453206913024'],[],132,1572,17768,"['#hamilfilm', '#yayhamlet', '#tbt']",[],https://twitter.com/HamiltonMusical/status/1278732151157112834,FALSE,https://twitter.com/Lin_Manuel/status/568243453206913024,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '985916593065476096', 'username': 'disneyplus'}]",,,,
1.27865E+18,1.27865E+18,1.59369E+12,7/2/2020,7:35:00,-400,2863488598,hamiltonmusical,Hamilton,,#TheLivingRoomWhereItHappens https://twitter.com/NikiLeeTompkins/status/1277755998845857792 …,und,[],['https://twitter.com/NikiLeeTompkins/status/1277755998845857792'],[],17,330,4878,['#thelivingroomwhereithappens'],[],https://twitter.com/HamiltonMusical/status/1278653395629375488,FALSE,https://twitter.com/NikiLeeTompkins/status/1277755998845857792,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.2785E+18,1.2785E+18,1.59365E+12,7/1/2020,21:10:22,-400,2863488598,hamiltonmusical,Hamilton,,"What time is it? Showtime! Join the original Broadway cast of #Hamilton as we host a Twitter watch party this Friday, July 3rd at 7 PM ET / 4 PM PT. Who's in? 👇🏾 Tweet along using #Hamilfilm. pic.twitter.com/9R5BYO8lTV",en,[],[],['https://pbs.twimg.com/media/Eb4hK4GWsAIRDQQ.jpg'],646,4359,29986,"['#hamilton', '#hamilfilm']",[],https://twitter.com/HamiltonMusical/status/1278496202376560640,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27836E+18,1.27836E+18,1.59362E+12,7/1/2020,12:00:33,-400,2863488598,hamiltonmusical,Hamilton,,"The Schuyler Sisters! So much love for these three 😍 The original Broadway cast's Angelica, Eliza, and Peggy are coming to @DisneyPlus in two days! #Hamilfilm pic.twitter.com/1DTRNsunM0",en,['disneyplus'],[],[],73,1552,14790,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278357835781419009,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '985916593065476096', 'username': 'disneyplus'}]",,,,
1.27833E+18,1.27833E+18,1.59361E+12,7/1/2020,10:24:41,-400,2863488598,hamiltonmusical,Hamilton,,Bring your questions and head over to our Instagram Story to catch up with original Broadway cast member @CMBettiol! She's taking us on a trip down memory lane before #Hamilfilm comes to @DisneyPlus this Friday. pic.twitter.com/Ui06u0n5Wj,en,"['cmbettiol', 'disneyplus']",[],['https://pbs.twimg.com/media/Eb2MePNXsAI4l8O.jpg'],7,60,1751,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278333710551711744,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '302194142', 'username': 'cmbettiol'}, {'user_id': '985916593065476096', 'username': 'disneyplus'}]",,,,
1.27805E+18,1.27805E+18,1.59355E+12,6/30/2020,15:48:48,-400,2863488598,hamiltonmusical,Hamilton,,From the greatest city in the world to your living room on @DisneyPlus - how 🔥 is this cast? What scene are you most excited to see them in this Friday? 👇🏾 #Hamilfilm (📸: Martin Schoeller / @Cosmopolitan) pic.twitter.com/2nI47Rwf7h,en,"['disneyplus', 'cosmopolitan']",[],['https://pbs.twimg.com/media/EbyNmMfWoAAlJIK.jpg'],290,1098,11745,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1278052890800726020,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '985916593065476096', 'username': 'disneyplus'}, {'user_id': '23482952', 'username': 'Cosmopolitan'}]",,,,
1.27777E+18,1.27777E+18,1.59348E+12,6/29/2020,21:03:19,-400,2863488598,hamiltonmusical,Hamilton,,I remember that night... #Hamilfilm comes to @DisneyPlus this Friday! 🔑🪁 pic.twitter.com/JD0mBKDmfk,en,['disneyplus'],[],[],142,2203,14661,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1277769652572246022,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '985916593065476096', 'username': 'disneyplus'}]",,,,
1.27741E+18,1.27741E+18,1.59339E+12,6/28/2020,21:01:09,-400,2863488598,hamiltonmusical,Hamilton,,Will singing along be permitted at your #Hamilfilm viewing party?,en,[],[],[],333,461,3898,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1277406717345701888,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}]",,,,
1.27727E+18,1.27727E+18,1.59336E+12,6/28/2020,12:07:32,-400,2863488598,hamiltonmusical,Hamilton,,The revolution comes to @DisneyPlus July 3. #Hamilfilm pic.twitter.com/dUUuOhvFWJ,en,['disneyplus'],[],[],296,5419,27953,['#hamilfilm'],[],https://twitter.com/HamiltonMusical/status/1277272429891592194,FALSE,,1,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '985916593065476096', 'username': 'disneyplus'}]",,,,
1.27722E+18,1.27689E+18,1.59335E+12,6/28/2020,8:57:28,-400,2863488598,hamiltonmusical,Hamilton,,Here 👏🏾 for 👏🏾 this 👏🏾,en,['mrsmadsenlcn'],[],[],0,0,62,[],[],https://twitter.com/HamiltonMusical/status/1277224595972554753,FALSE,,0,,,,,,,"[{'user_id': '2863488598', 'username': 'HamiltonMusical'}, {'user_id': '894996475419217920', 'username': 'MrsMadsenLcn'}]",,,,
